	id	dk1	dk2	z	logFluxUV	logFluxErrUV	logFluxX	logFluxErrX	dk3	dk4	dk5	dk6	dk7
644	094821.74+551938.0	147.09062	55.32722	0.8742	-27.3768	0.01213	-31.10175	0.02323	5	2.05422	0.13775	43.084424	0.174316
645	114852.69+514542.0	177.22	51.7617	0.875	-27.6395	0.01318	-31.1819	0.02916	6	2.05562	0.11047	42.53746	0.218682
646	090948.90+330755.3	137.454	33.1321	0.8755	-27.6513	0.01463	-31.347	0.03759	6	2.02712	0.15481	43.577803	0.264413
647	102332.90+042135.2	155.88712	4.35979	0.876	-27.87	0.01147	-31.35724	0.01734	5	2.01076	0.14813	42.749991	0.156955
648	032038.93+002511.2	50.16224	0.41978	0.8762	-28.0936	0.02253	-31.63549	0.02182	5	2.04871	0.181	43.669347	0.192771
649	102409.58+434813.0	156.03993	43.80364	0.8763	-27.2583	0.00574	-31.334	0.01831	5	2.36548	0.15233	45.100979	0.134515
650	150842.19+332802.6	227.176	33.4674	0.8773	-26.8844	0.00885	-30.763	0.01405	6	2.09457	0.056	42.866574	0.11339
651	004551.81+201232.2	11.4659	20.209	0.8782	-27.648	0.01308	-31.3216	0.05506	6	2.12918	0.23617	43.423828	0.374071
652	154926.36+212359.2	237.35986	21.39978	0.879	-27.4298	0.00835	-31.45796	0.03335	5	1.98833	0.25172	45.216256	0.228679
653	122134.80+042315.0	185.39504	4.38752	0.8811	-27.271	0.01009	-31.34435	0.03187	5	2.28516	0.26545	45.117234	0.220954
654	025938.65-075601.7	44.91105	-7.93381	0.8823	-26.8906	0.00893	-30.97918	0.01811	5	2.05206	0.14198	44.266659	0.136518
655	143914.12+002320.5	219.80885	0.38903	0.8826	-27.372	0.00864	-31.09388	0.01852	5	1.92216	0.1351	43.052181	0.143751
656	010836.81+131934.4	17.1534	13.3262	0.883	-27.8937	0.01243	-31.4816	0.04341	6	1.87892	0.17114	43.472982	0.30236
657	232742.67+000653.9	351.92783	0.11497	0.8835	-27.4726	0.01226	-31.10905	0.01371	5	1.88164	0.06871	42.740365	0.128864
658	N_79_25	33.99015	-4.83602	0.8835	-27.22825	0.01319	-31.16449	0.01543	4	2.34815	0.09392	44.106271	0.126518
659	133052.71+470229.1	202.71965	47.04143	0.884	-27.5087	0.00908	-31.16255	0.02445	5	2.39683	0.30137	42.945348	0.181568
660	023538.15+000835.1	38.90897	0.1431	0.884	-27.7399	0.01133	-31.3968	0.02966	5	1.87668	0.16565	43.54346	0.214335
661	000151.58+232857.6	0.46495	23.4827	0.8842	-27.7467	0.01413	-31.7446	0.0597	6	2.01903	0.2112	45.808975	0.401268
662	111422.48+531913.2	168.594	53.3203	0.8854	-27.2707	0.01739	-31.1477	0.03978	6	2.52278	0.18219	43.821774	0.277205
663	010006.34+281539.3	15.02643	28.26094	0.886	-27.4349	0.0103	-31.3418	0.04229	5	2.18126	0.38506	44.429431	0.286998
664	131747.53+411744.6	199.448	41.2957	0.8864	-27.2707	0.01061	-31.2194	0.07487	6	2.68569	0.34572	44.294556	0.498323
665	083712.41+061827.3	129.30175	6.3076	0.887	-27.9196	0.013	-31.57034	0.02376	5	1.99842	0.18649	43.952091	0.181735
666	081030.32+281325.9	122.62634	28.22388	0.8874	-27.2969	0.01046	-31.10497	0.02206	5	2.08011	0.16315	43.432758	0.16272
667	000346.60+020640.2	0.94417	2.11117	0.8886	-27.8373	0.01035	-31.30387	0.02037	5	2.15334	0.11233	42.531945	0.172534
668	133759.86+281704.8	204.49945	28.28469	0.8895	-27.3359	0.00735	-31.53873	0.04745	5	2.25503	0.5348	46.13326	0.3208
669	115523.97+233708.4	178.84989	23.61902	0.89	-27.9829	0.01858	-31.6884	0.0384	5	2.35259	0.4494	44.471423	0.273201
670	104522.13+212614.9	161.34221	21.43749	0.8908	-26.878	0.01157	-30.86517	0.00696	5	1.87748	0.04485	43.566473	0.083942
671	N_148_24	30.85927	-5.17238	0.8909	-27.03538	0.01595	-30.991	0.017	4	2.32888	0.09237	43.751886	0.139768
672	141220.36+021914.7	213.08485	2.32076	0.8919	-27.3799	0.0089	-30.79919	0.01116	5	1.97102	0.06254	41.076686	0.134452
673	121022.39+392316.8	182.59332	39.38802	0.892	-27.9254	0.01223	-31.61411	0.03632	5	2.10332	0.24453	44.216961	0.254683
674	115016.63+145606.2	177.569	14.9351	0.893	-28.0657	0.01514	-31.5606	0.07491	6	1.99915	0.27862	43.28975	0.506928
675	101858.58+412455.9	154.74412	41.41553	0.896	-27.4307	0.01019	-31.29609	0.01977	5	1.84191	0.09973	44.145219	0.147557
676	124737.18+672204.0	191.90495	67.36778	0.897	-27.7277	0.00959	-31.28871	0.01607	5	2.15591	0.09933	42.880672	0.142372
677	020051.10-092145.3	30.213	-9.36261	0.897	-28.0956	0.01727	-30.9588	0.02815	6	2.0128	0.10249	39.199142	0.276807
678	084827.34+445434.6	132.114	44.9096	0.9	-27.9667	0.01349	-32.0978	0.04179	6	2.1251	0.17333	47.237281	0.286945
679	131032.72-031308.9	197.636	-3.21915	0.9	-28.2208	0.0237	-32.0081	0.0607	6	2.11219	0.24398	45.605553	0.416299
680	093527.84+354306.6	143.86601	35.71851	0.9002	-27.3819	0.00872	-31.44043	0.02017	5	2.0041	0.12378	45.296762	0.147791
681	083953.04+562702.6	129.971	56.4507	0.9003	-27.4205	0.00905	-31.0942	0.04234	6	2.09266	0.15601	42.855737	0.2908
682	121025.48+390651.4	182.60619	39.1143	0.9006	-27.3882	0.01073	-31.39405	0.03817	5	2.50359	0.40632	44.965146	0.260756
683	091325.90+300449.2	138.358	30.0803	0.9019	-27.0833	0.0087	-30.7288	0.02327	6	1.97186	0.0821	41.826789	0.174807
684	102251.92+194840.2	155.71635	19.81117	0.902	-27.5481	0.01063	-31.09132	0.01605	5	2.08169	0.13034	42.314367	0.144963
685	103816.30+533652.5	159.568	53.6146	0.902	-28.1018	0.01933	-31.365	0.02968	6	1.917	0.10849	41.852197	0.247818
686	004312.70+005605.0	10.80295	0.93473	0.9036	-27.3472	0.01141	-31.0385	0.02022	5	1.83038	0.11629	42.788539	0.157855
687	022601.49-024339.7	36.50623	-2.7277	0.904	-27.5675	0.01153	-31.43822	0.0293	5	2.46829	0.24948	44.522365	0.206303
688	143521.33+034803.7	218.83888	3.80104	0.9053	-27.1695	0.00786	-31.05908	0.02775	5	2.12323	0.2642	43.651725	0.193448
689	092433.48+365248.3	141.13951	36.8801	0.906	-26.4869	0.00816	-30.48192	0.02611	5	2.13899	0.22224	42.640485	0.18292
690	N_50_17	36.16967	-4.61608	0.9066	-27.4881	0.0109	-31.61267	0.03019	4	2.23991	0.20399	45.997723	0.211944
691	120511.67+352133.5	181.299	35.3593	0.907	-27.7945	0.01222	-31.5124	0.06786	6	2.23356	0.32117	44.082187	0.455282
692	104600.76+042527.7	161.50317	4.42439	0.907	-27.2869	0.00883	-31.17817	0.01758	5	1.9253	0.12372	43.956369	0.13282
693	095505.63+593517.4	148.773	59.5882	0.9095	-27.3854	0.01036	-31.3605	0.08129	6	2.25168	0.33071	44.755384	0.540191
694	123759.56+621102.4	189.498	62.184	0.9095	-27.1587	0.01183	-31.0303	0.02351	6	1.9054	0.08902	43.506167	0.171402
695	001728.91-010001.4	4.37049	-1.00041	0.9103	-27.876	0.01516	-31.49858	0.02226	5	2.0398	0.13764	43.657408	0.177702
696	121729.45+040451.6	184.37274	4.08102	0.9103	-27.2025	0.01645	-30.83508	0.01554	5	2.02586	0.08383	42.039596	0.144993
697	120443.53+020100.6	181.18138	2.01685	0.911	-27.5054	0.01455	-31.20937	0.02677	5	1.95302	0.18442	43.267584	0.19867
698	144715.71+404629.2	221.815	40.7748	0.9113	-28.3014	0.01945	-31.6437	0.02635	6	1.92221	0.09854	42.872773	0.224533
699	104550.99+043038.8	161.46249	4.5108	0.9114	-27.1997	0.00874	-31.46203	0.03143	5	2.52532	0.34916	46.185096	0.22179
700	130855.67+542854.5	197.232	54.48181	0.9119	-26.7226	0.00794	-30.84914	0.01886	5	2.40483	0.18025	44.096963	0.14085
701	112732.26+564639.5	171.884	56.7776	0.913	-28.2283	0.01996	-31.8128	0.03885	6	1.89638	0.14672	44.287062	0.281556
702	153634.89+544318.2	234.1454	54.72172	0.9136	-27.2598	0.00786	-31.31578	0.03042	5	2.26232	0.33789	44.974698	0.21009
703	085031.08+375246.0	132.63	37.8795	0.9136	-27.9623	0.01413	-31.3777	0.03943	6	2.23128	0.15305	42.507036	0.287055
704	131107.33-012857.9	197.78058	-1.48275	0.914	-27.3453	0.00858	-30.94061	0.01286	5	1.89295	0.08964	42.150842	0.123143
705	105256.47+455257.7	163.235	45.8827	0.915	-27.9424	0.01324	-31.4996	0.05889	6	2.15436	0.22616	43.392299	0.401639
706	223803.65+264918.9	339.51524	26.82194	0.9153	-27.9937	0.01368	-31.6836	0.0287	5	1.89138	0.16667	44.395558	0.2096
707	153416.37+232629.9	233.56822	23.44165	0.916	-27.5187	0.00914	-31.68891	0.03586	5	2.04184	0.30378	46.375168	0.247073
708	075112.30+291938.3	117.80128	29.32731	0.9164	-25.9776	0.00784	-30.30584	0.01384	5	2.10288	0.08867	43.564449	0.124439
709	131131.14+351604.2	197.87978	35.26784	0.9167	-27.7117	0.01007	-31.54907	0.02802	5	2.76197	0.36904	44.662958	0.197662
710	123310.08+161125.7	188.292	16.1905	0.9172	-27.3405	0.00773	-31.2926	0.06745	6	2.67503	0.3232	44.491475	0.448911
711	112630.93+565612.4	171.629	56.9368	0.918	-27.4717	0.00904	-31.2386	0.03365	6	2.01572	0.12133	43.598287	0.233497
712	153931.19+171336.6	234.87996	17.22685	0.9186	-26.9559	0.00836	-31.27553	0.01784	5	2.62713	0.12672	45.953426	0.144809
713	213700.28+003526.4	324.2512	0.59069	0.919	-28.0341	0.01318	-31.66981	0.02103	5	2.02871	0.18069	44.139235	0.167537
714	N_50_57	36.40483	-4.35915	0.9214	-27.43876	0.01683	-31.40605	0.02914	4	2.09155	0.1502	44.837286	0.210626
715	023204.15+003301.6	38.0173	0.55045	0.926	-27.0045	0.01	-30.9036	0.0502	6	1.94607	0.16958	43.301999	0.337797
716	074222.33+494147.2	115.59308	49.69647	0.9274	-27.0431	0.00815	-30.92582	0.02461	5	2.12994	0.18398	43.290491	0.174316
717	150936.56+053256.0	227.40235	5.54891	0.928	-27.984	0.01105	-31.76158	0.04137	5	2.50964	0.51586	44.94946	0.283297
718	142507.32+510817.2	216.28053	51.13813	0.929	-27.4978	0.00806	-31.23249	0.03468	5	2.5876	0.69157	43.451148	0.240218
719	090843.25+285229.8	137.18022	28.87495	0.9304	-27.1057	0.00614	-31.14696	0.03215	5	2.41087	0.22227	44.492386	0.219959
720	014820.95-000225.8	27.0873	-0.04051	0.9306	-27.1331	0.01109	-31.0309	0.04991	6	2.38157	0.22598	43.614927	0.336505
721	123455.32+393014.8	188.73053	39.50413	0.9306	-28.1871	0.01476	-31.56516	0.02362	5	2.20021	0.18063	42.822821	0.201417
722	022703.22-052303.1	36.76342	-5.3842	0.931	-27.7606	0.01182	-31.43691	0.02398	5	2.65612	0.19721	43.723197	0.18041
723	142359.57+224913.5	215.99823	22.82043	0.931	-27.618	0.01163	-30.7228	0.00666	5	1.79711	0.04044	39.598225	0.167417
724	094127.73+043012.8	145.36556	4.50357	0.9341	-27.5555	0.0113	-31.53277	0.03867	5	2.38796	0.56772	45.194943	0.264294
725	085342.95+180639.0	133.42899	18.11086	0.935	-27.6655	0.00901	-31.13362	0.01783	5	1.86646	0.11128	42.112666	0.158336
726	103710.24+464658.9	159.293	46.7831	0.935	-27.5132	0.00787	-31.3745	0.03765	6	2.04355	0.15893	44.3245	0.256389
727	004514.47-014054.4	11.3103	-1.68178	0.935	-27.8223	0.01087	-31.2112	0.0191	5	2.07205	0.14432	41.982298	0.173622
728	093224.56+053016.6	143.10234	5.50464	0.9363	-27.524	0.00928	-31.52956	0.03592	5	2.1668	0.34067	45.302734	0.245477
729	094818.18+581722.9	147.07576	58.2897	0.9366	-27.4827	0.00887	-31.45405	0.04891	5	2.37282	0.48933	44.973907	0.32867
730	131955.64+331853.1	199.98186	33.31477	0.9368	-27.0399	0.00777	-30.94499	0.01462	5	1.99436	0.10394	43.429996	0.114638
731	134447.55+554656.8	206.19817	55.78245	0.9369	-26.6956	0.00881	-31.05888	0.02973	5	2.35194	0.22846	45.590499	0.215816
732	120239.71+575249.1	180.665	57.8803	0.9375	-27.8972	0.01653	-31.1913	0.02416	6	2.10089	0.08573	41.544448	0.213564
733	124641.68+022411.9	191.67368	2.40331	0.9375	-26.7537	0.0062	-30.65444	0.0075	5	2.08264	0.04414	42.685813	0.077099
734	131414.80+131517.2	198.562	13.2548	0.9387	-27.799	0.01093	-31.1482	0.03462	6	2.01364	0.11204	41.662271	0.260304
735	124244.58+022954.4	190.68576	2.49845	0.939	-26.6666	0.0083	-31.17053	0.01449	5	1.8451	0.0934	46.445429	0.143878
736	153810.42+504410.6	234.54346	50.73628	0.939	-27.3561	0.01392	-31.03563	0.01976	5	2.04057	0.18175	42.733179	0.159295
737	110831.69+255235.5	167.13208	25.87654	0.939	-27.4084	0.01109	-31.64567	0.02923	5	2.00447	0.21383	46.541604	0.209258
738	090812.15+394050.5	137.05066	39.68071	0.939	-28.1576	0.01621	-31.72797	0.02125	5	2.23332	0.16148	44.017141	0.176985
739	092605.51+361738.3	141.523	36.29398	0.9395	-27.5472	0.00853	-31.60455	0.03175	5	2.64013	0.45611	45.702232	0.218913
740	100436.09+411552.8	151.1504	41.26468	0.9398	-28.0854	0.01779	-31.64503	0.02208	5	2.55745	0.20215	43.765822	0.184482
741	122456.49+053021.4	186.23538	5.50595	0.941	-26.8379	0.00992	-30.66401	0.02001	5	2.02237	0.16159	42.404211	0.14961
742	232007.52+002944.3	350.031	0.49565	0.9424	-27.3542	0.01228	-30.7828	0.02684	6	1.90224	0.09206	41.073826	0.211891
743	140536.59+255139.9	211.40248	25.86109	0.9427	-26.987	0.00921	-31.07292	0.01997	5	2.66743	0.1957	44.490119	0.147599
744	090214.63+520330.0	135.561	52.0584	0.945	-28.0053	0.01326	-31.6502	0.04758	6	1.90539	0.15862	44.127833	0.327313
745	105724.12+574649.8	164.35054	57.78051	0.945	-27.8354	0.00899	-31.25924	0.02482	5	2.30995	0.26438	42.245439	0.198327
746	103338.14+574544.2	158.40892	57.76229	0.945	-28.1084	0.01495	-31.46	0.02135	5	1.98714	0.12135	42.451596	0.192679
747	121645.41+373904.9	184.18924	37.65138	0.9454	-27.737	0.01013	-31.53014	0.03179	5	2.47732	0.40328	44.434561	0.222017
748	085040.53+521313.5	132.669	52.2204	0.949	-28.0485	0.01505	-31.3232	0.03691	6	2.03439	0.13357	41.794776	0.28183
749	133205.51+111621.0	203.02296	11.27253	0.9493	-27.2076	0.01	-31.02845	0.02367	5	2.24509	0.18161	43.293777	0.171481
750	N_18_19	35.50758	-4.22478	0.9505	-27.70472	0.01557	-31.42262	0.03327	4	2.37944	0.20397	43.857737	0.238217
751	151520.55+004739.3	228.83566	0.79427	0.9508	-27.1261	0.00639	-31.34651	0.03048	5	2.61289	0.22514	45.724681	0.213122
752	142512.90+340030.5	216.304	34.0085	0.9529	-27.2792	0.00872	-30.8772	0.05678	6	1.95228	0.19914	42.00333	0.384881
753	104308.11+590319.6	160.784	59.0555	0.953	-28.5752	0.03805	-31.5794	0.03571	6	1.84696	0.11843	41.32788	0.3297
754	111609.62+441846.0	169.04009	44.3128	0.953	-27.221	0.00951	-30.83123	0.01713	5	2.08489	0.13805	41.938473	0.143888
755	114040.26+654053.0	175.168	65.6814	0.954	-28.1618	0.01643	-31.7314	0.05118	6	2.05102	0.2002	44.022564	0.354566
756	023540.90+001038.8	38.92042	0.17747	0.954	-27.8165	0.01109	-31.29267	0.02643	5	2.26391	0.16619	42.543247	0.205171
757	114405.69+195735.4	176.02371	19.95984	0.9541	-27.2624	0.00954	-31.14365	0.03474	5	2.01966	0.28322	43.829048	0.238635
758	150130.18+225118.6	225.376	22.8552	0.9548	-26.8956	0.00856	-30.9526	0.02128	6	1.83561	0.07444	44.070924	0.154238
759	173551.92+535515.6	263.966	53.921	0.9558	-27.0035	0.0065	-30.6861	0.03069	6	1.97357	0.12055	41.871923	0.216241
760	021959.65+001746.6	34.99858	0.2963	0.9559	-27.7834	0.00918	-31.36252	0.01911	5	1.94693	0.14052	43.139337	0.156145
761	140726.46+524710.4	211.86028	52.78624	0.956	-27.5448	0.01178	-31.10007	0.02196	5	1.88144	0.15688	42.385573	0.17586
762	144221.05+351955.1	220.58771	35.33199	0.957	-27.5998	0.01096	-31.36332	0.01547	5	1.92096	0.11439	43.89625	0.127973
763	N_48_54	35.91992	-4.38212	0.957	-27.58353	0.01255	-31.86185	0.02621	4	2.39569	0.25781	47.250108	0.194239
764	085935.15+390121.0	134.89647	39.02252	0.9575	-27.5541	0.00925	-31.68977	0.04671	5	2.48104	0.54865	46.235915	0.315742
765	232729.00+233619.9	351.871	23.6055	0.9604	-27.5904	0.00936	-31.559	0.0364	6	2.08446	0.12989	45.225024	0.24854
766	021742.72+020731.9	34.42804	2.12555	0.9607	-28.3209	0.02211	-32.07128	0.03395	5	2.46635	0.39217	45.612356	0.249853
767	114931.75+223028.3	177.38231	22.50788	0.9617	-26.4892	0.0083	-30.90479	0.01266	5	2.45403	0.11463	45.419425	0.127156
768	121849.62+295450.4	184.70679	29.91402	0.962	-27.5917	0.00983	-31.2141	0.01805	5	1.95065	0.13784	42.945471	0.148225
769	095724.37+023518.8	149.352	2.58857	0.9628	-27.893	0.01163	-31.585	0.05499	6	2.18433	0.19131	44.157655	0.372415
770	N_138_12	31.60274	-4.59029	0.9628	-27.85101	0.01201	-31.63938	0.06607	4	2.29029	0.44258	44.688133	0.442602
771	090029.02+390145.2	135.12094	39.02923	0.963	-27.3033	0.01157	-30.92976	0.01382	5	2.18449	0.08042	42.251242	0.129049
772	091422.83+182110.7	138.59514	18.35299	0.9632	-27.3097	0.00631	-31.41562	0.04204	5	2.11695	0.35256	45.428747	0.284021
773	103525.05+580335.6	158.85442	58.05991	0.9641	-27.3518	0.00871	-31.65115	0.04599	5	2.08655	0.31499	46.809452	0.314355
774	141328.87+435808.1	213.37032	43.96892	0.9651	-27.7467	0.01719	-31.36107	0.01821	5	2.30415	0.12215	43.280022	0.160362
775	153248.55+043948.4	233.20232	4.66346	0.966	-27.6651	0.01057	-31.3112	0.01937	5	2.0571	0.11789	43.285246	0.154661
776	N_77_33	35.02325	-5.158	0.9665	-27.81333	0.01248	-31.87937	0.03741	4	2.15997	0.25081	46.424857	0.257633
777	125849.84-014303.3	194.70767	-1.71758	0.9667	-26.5918	0.00714	-30.49918	0.00565	5	2.28245	0.03248	42.324846	0.071203
778	094133.68+594811.1	145.39	59.8031	0.9671	-26.3437	0.00739	-30.5262	0.02702	6	2.30674	0.11921	43.518706	0.191123
779	105220.91+440439.0	163.08714	44.07752	0.9677	-26.8687	0.00887	-31.32409	0.03004	5	2.54429	0.27608	46.630612	0.222744
780	123508.18+393020.0	188.78412	39.50556	0.968	-27.7145	0.0097	-31.59846	0.03366	5	2.1412	0.26741	44.977168	0.231888
781	020854.19-040850.8	32.22581	-4.14747	0.9689	-27.6484	0.01016	-31.54551	0.03938	5	2.11419	0.25537	44.898627	0.268379
782	103026.24+380321.5	157.60934	38.056	0.9704	-27.4948	0.00895	-31.18638	0.03145	5	2.14268	0.28518	43.159386	0.222044
783	132711.13+011009.7	201.79639	1.16937	0.971	-27.2192	0.00758	-31.21836	0.02581	5	2.26288	0.24844	44.498533	0.18065
784	021419.62-004215.8	33.58177	-0.70441	0.9737	-27.8601	0.01327	-31.52365	0.03242	5	2.06821	0.21145	43.887809	0.232534
785	074707.62+305414.9	116.78176	30.90415	0.9739	-27.1314	0.00774	-31.04717	0.02568	5	2.11247	0.19423	43.729169	0.180206
786	121017.66+392129.4	182.57362	39.35818	0.9743	-28.1353	0.01441	-32.01679	0.03079	5	2.20179	0.2169	46.012881	0.218279
787	111620.13+290903.2	169.08389	29.1509	0.9779	-27.252	0.00711	-31.53295	0.04645	5	2.52306	0.44944	46.438625	0.316106
788	020426.02-050248.6	31.1084	-5.04683	0.978	-28.0645	0.01411	-31.6297	0.02392	6	2.16872	0.08894	43.7503	0.188727
789	115347.01+522420.3	178.4459	52.40565	0.978	-27.7183	0.01041	-31.53999	0.0342	5	2.59593	0.27025	44.576066	0.236715
790	161644.68+554638.8	244.186	55.7775	0.978	-26.9957	0.00748	-30.779	0.01799	6	1.76316	0.0619	42.516427	0.136908
791	150140.94+421834.0	225.42059	42.30946	0.9784	-27.3463	0.00779	-31.36666	0.02096	5	2.32748	0.19543	44.956074	0.15121
792	024105.83-081153.1	40.27432	-8.1981	0.9785	-27.7923	0.01311	-31.86109	0.0324	5	2.20925	0.21878	46.390416	0.22683
793	140643.26+531619.5	211.68027	53.27211	0.979	-27.5998	0.00909	-31.86556	0.04758	5	2.26213	0.27708	47.207963	0.323775
794	021111.38-035135.7	32.79744	-3.85994	0.9803	-27.2085	0.01049	-30.93677	0.0258	5	2.47344	0.36193	42.685565	0.187608
795	074013.44+292648.3	115.056	29.4468	0.9803	-27.1318	0.00921	-31.6028	0.04879	6	2.11048	0.20036	47.391293	0.338238
796	142916.17+384839.6	217.3174	38.81101	0.9806	-27.4215	0.00724	-31.44345	0.03497	5	2.71693	0.57701	45.154558	0.238326
797	164026.59+534013.2	250.111	53.6704	0.9815	-27.7393	0.00921	-31.2272	0.0325	6	2.07321	0.11694	42.427593	0.238087
798	112026.20+134024.5	170.10919	13.6735	0.9824	-27.3367	0.00758	-31.0118	0.01066	5	2.00247	0.07161	42.655469	0.105489
799	010923.54+275237.4	17.34809	27.87708	0.9828	-27.5128	0.00889	-31.41113	0.02261	5	2.63563	0.23331	44.567672	0.162531
800	153916.43+502652.5	234.81848	50.44794	0.9829	-27.1271	0.00926	-30.98363	0.0168	5	2.26355	0.14897	43.327797	0.129632
801	145146.53+270616.4	222.94391	27.10456	0.983	-27.0248	0.00933	-31.37011	0.02227	5	2.19031	0.19599	46.295007	0.171729
802	N_84_21	34.80273	-4.18677	0.9842	-27.53431	0.01538	-31.19358	0.02166	4	2.03393	0.10257	43.045112	0.1728
803	115550.30+232357.0	178.9596	23.39919	0.985	-27.7015	0.01771	-31.20166	0.01342	5	2.11355	0.10535	42.413934	0.14865
804	082954.34+375823.9	127.47644	37.97333	0.985	-28.1305	0.01959	-31.63523	0.02081	5	2.40996	0.1718	43.516568	0.184797
805	141735.94+523029.8	214.4	52.5083	0.986	-27.9082	0.01213	-31.04703	0.02328	6	1.7668	0.07516	40.548115	0.219648
806	141533.88+520558.0	213.891	52.0995	0.987	-27.2866	0.00872	-31.30975	0.03157	6	2.18304	0.11089	44.825221	0.217628
